game_num,strategy1,strategy2,points1,points2
264,route,tickets,96,54
265,route,tickets,100,70
266,route,tickets,85,87
267,route,tickets,70,93
268,route,tickets,92,53
269,route,tickets,85,94
270,route,tickets,82,73
271,route,tickets,73,77
272,route,tickets,94,79
273,route,tickets,91,77
274,route,tickets,101,92
275,route,tickets,75,27
276,route,tickets,78,49
277,route,tickets,87,71
278,route,tickets,99,40
279,route,tickets,85,53
280,route,tickets,75,31
281,route,tickets,94,77
282,route,tickets,80,59
283,route,tickets,84,32
284,route,tickets,71,54
285,route,tickets,91,43
286,route,tickets,77,60
287,route,tickets,97,60
288,route,tickets,77,33
289,route,tickets,77,74
290,route,tickets,75,88
291,route,tickets,76,71
292,route,tickets,83,41
293,route,tickets,86,25
294,route,tickets,74,85
295,route,tickets,78,60
296,route,tickets,74,49
297,route,tickets,96,75
298,route,tickets,91,60
299,route,tickets,89,67
300,route,tickets,83,50
301,route,tickets,84,69
302,route,tickets,85,35
303,route,tickets,77,83
304,route,tickets,97,31
305,route,tickets,92,79
306,route,tickets,88,103
307,route,tickets,85,50
308,route,tickets,80,82
309,route,tickets,85,61
310,route,tickets,85,59
311,route,tickets,77,105
312,route,tickets,96,45
313,route,tickets,90,71
314,route,tickets,83,53
315,route,tickets,80,75
316,route,tickets,78,91
317,route,tickets,72,79
318,route,tickets,86,65
319,route,tickets,79,6
320,route,tickets,85,60
321,route,tickets,86,89
322,route,tickets,82,75
323,route,tickets,88,33
324,route,tickets,79,74
325,route,tickets,94,49
326,route,tickets,82,52
327,route,tickets,100,81
328,route,tickets,90,77
329,route,tickets,88,65
330,route,tickets,73,41
331,route,tickets,101,22
332,route,tickets,96,60
333,route,tickets,91,63
334,route,tickets,96,51
335,route,tickets,83,87
336,route,tickets,88,52
337,route,tickets,100,94
338,route,tickets,80,18
339,route,tickets,80,18
340,route,tickets,87,60
341,route,tickets,82,70
342,route,tickets,81,50
343,route,tickets,95,70
344,route,tickets,100,82
345,route,tickets,84,66
346,route,tickets,86,49
347,route,tickets,82,67
348,route,tickets,85,52
349,route,tickets,94,80
350,route,tickets,74,94
351,route,tickets,94,51
352,route,tickets,90,69
353,route,tickets,81,15
354,route,tickets,70,69
355,route,tickets,83,58
356,route,tickets,76,5
357,route,tickets,67,41
358,route,tickets,72,73
359,route,tickets,71,100
360,route,tickets,85,79
361,route,tickets,101,54
362,route,tickets,98,73
363,route,tickets,96,114
364,route,tickets,90,42
365,route,tickets,86,70
366,route,tickets,85,62
367,route,tickets,85,68
368,route,tickets,92,41
369,route,tickets,88,51
370,route,tickets,93,74
371,route,tickets,88,67
372,route,tickets,75,63
373,route,tickets,94,72
374,route,tickets,95,60
375,route,tickets,105,40
376,route,tickets,85,35
377,route,tickets,83,86
378,route,tickets,72,29
379,route,tickets,85,55
380,route,tickets,84,55
381,route,tickets,94,69
382,route,tickets,90,64
383,route,tickets,83,50
384,route,tickets,71,45
385,route,tickets,83,98
386,route,tickets,78,85
387,route,tickets,73,71
388,route,tickets,75,88
389,route,tickets,83,51
390,route,tickets,89,58
391,route,tickets,73,70
392,route,tickets,74,56
393,route,tickets,83,24
394,route,tickets,77,12
395,route,tickets,101,87
396,route,tickets,84,51
397,route,tickets,104,19
398,route,tickets,81,68
399,route,tickets,70,81
400,route,tickets,95,97
401,route,tickets,105,84
402,route,tickets,94,61
403,route,tickets,67,102
404,route,tickets,72,73
405,route,tickets,99,50
406,route,tickets,87,96
407,route,tickets,80,83
408,route,tickets,69,36
409,route,tickets,94,61
410,route,tickets,96,88
411,route,tickets,92,36
412,route,tickets,92,51
413,route,tickets,99,82
414,route,tickets,81,69
415,route,tickets,78,68
416,route,tickets,88,55
417,route,tickets,71,93
418,route,tickets,78,57
419,route,tickets,96,48
420,route,tickets,70,45
421,route,tickets,93,89
422,route,tickets,98,32
423,route,tickets,92,87
424,route,tickets,81,29
425,route,tickets,87,40
426,route,tickets,94,45
427,route,tickets,75,61
428,route,tickets,75,70
429,route,tickets,69,61
430,route,tickets,80,24
431,route,tickets,80,56
432,route,tickets,93,84
433,route,tickets,96,31
434,route,tickets,88,62
435,route,tickets,100,22
436,route,tickets,86,76
437,route,tickets,77,85
438,route,tickets,74,75
439,route,tickets,88,60
440,route,tickets,78,88
441,route,tickets,79,46
442,route,tickets,92,70
443,route,tickets,85,86
444,route,tickets,105,51
445,route,tickets,81,66
446,route,tickets,97,56
447,route,tickets,80,43
448,route,tickets,75,30
449,route,tickets,74,95
450,route,tickets,94,80
451,route,tickets,81,33
452,route,tickets,68,72
453,route,tickets,97,121
454,route,tickets,62,58
455,route,tickets,74,52
456,route,tickets,81,32
457,route,tickets,83,76
458,route,tickets,99,16
459,route,tickets,73,62
460,route,tickets,84,82
461,route,tickets,75,85
462,route,tickets,77,34
463,route,tickets,83,69
464,route,tickets,87,67
465,route,tickets,72,99
466,route,tickets,76,58
467,route,tickets,87,68
468,route,tickets,85,66
469,route,tickets,83,63
470,route,tickets,88,71
471,route,tickets,98,66
472,route,tickets,85,33
473,route,tickets,88,65
474,route,tickets,84,54
475,route,tickets,88,67
476,route,tickets,79,40
477,route,tickets,77,56
478,route,tickets,63,69
479,route,tickets,80,47
480,route,tickets,83,73
481,route,tickets,77,52
482,route,tickets,86,77
483,route,tickets,84,17
484,route,tickets,96,68
485,route,tickets,94,87
486,route,tickets,97,55
487,route,tickets,86,43
488,route,tickets,84,80
489,route,tickets,75,69
490,route,tickets,88,83
491,route,tickets,78,85
492,route,tickets,93,77
493,route,tickets,84,75
494,route,tickets,94,72
495,route,tickets,96,66
496,route,tickets,83,67
497,route,tickets,92,73
498,route,tickets,80,95
499,route,tickets,80,42
