game_num,strategy1,strategy2,strategy3,points1,points2,points3
197,route,route,tickets,90,87,36
198,route,route,tickets,79,69,52
199,route,route,tickets,50,99,40
200,route,route,tickets,96,94,4
201,route,route,tickets,76,86,28
202,route,route,tickets,93,64,3
203,route,route,tickets,79,68,27
204,route,route,tickets,76,61,35
205,route,route,tickets,80,76,73
206,route,route,tickets,91,63,54
207,route,route,tickets,85,77,-92
208,route,route,tickets,75,88,39
209,route,route,tickets,66,79,24
210,route,route,tickets,94,82,25
211,route,route,tickets,82,84,51
212,route,route,tickets,94,71,28
213,route,route,tickets,81,87,34
214,route,route,tickets,63,93,48
215,route,route,tickets,60,92,44
216,route,route,tickets,80,65,43
217,route,route,tickets,78,84,34
218,route,route,tickets,84,89,39
219,route,route,tickets,102,84,35
220,route,route,tickets,90,74,33
221,route,route,tickets,83,75,38
222,route,route,tickets,107,85,27
223,route,route,tickets,91,68,47
224,route,route,tickets,60,98,35
225,route,route,tickets,88,80,13
226,route,route,tickets,92,82,40
227,route,route,tickets,106,39,40
228,route,route,tickets,93,73,56
229,route,route,tickets,89,79,33
230,route,route,tickets,69,87,41
231,route,route,tickets,91,67,62
232,route,route,tickets,83,92,-24
233,route,route,tickets,77,78,6
234,route,route,tickets,73,86,50
235,route,route,tickets,61,82,29
236,route,route,tickets,88,89,37
237,route,route,tickets,72,82,26
238,route,route,tickets,70,95,41
239,route,route,tickets,88,57,77
240,route,route,tickets,60,75,14
241,route,route,tickets,80,99,14
242,route,route,tickets,56,79,59
243,route,route,tickets,59,88,28
244,route,route,tickets,66,83,63
245,route,route,tickets,76,92,34
246,route,route,tickets,96,74,67
247,route,route,tickets,87,81,42
248,route,route,tickets,53,94,25
249,route,route,tickets,80,84,50
250,route,route,tickets,85,55,30
251,route,route,tickets,62,76,63
252,route,route,tickets,87,89,67
253,route,route,tickets,84,69,50
254,route,route,tickets,71,104,7
255,route,route,tickets,78,61,31
256,route,route,tickets,83,74,62
257,route,route,tickets,76,81,43
258,route,route,tickets,67,92,-17
259,route,route,tickets,84,76,40
260,route,route,tickets,80,84,58
261,route,route,tickets,66,68,31
262,route,route,tickets,88,84,24
263,route,route,tickets,97,83,10
264,route,route,tickets,101,73,-13
265,route,route,tickets,88,80,52
266,route,route,tickets,90,83,16
267,route,route,tickets,72,63,45
268,route,route,tickets,63,82,11
269,route,route,tickets,95,81,9
270,route,route,tickets,96,61,37
271,route,route,tickets,59,93,4
272,route,route,tickets,88,85,43
273,route,route,tickets,99,80,28
274,route,route,tickets,89,83,15
275,route,route,tickets,80,83,43
276,route,route,tickets,67,82,57
277,route,route,tickets,95,71,39
278,route,route,tickets,85,60,55
279,route,route,tickets,93,99,55
280,route,route,tickets,72,73,49
281,route,route,tickets,93,75,19
282,route,route,tickets,83,62,49
283,route,route,tickets,63,56,32
284,route,route,tickets,82,74,33
285,route,route,tickets,66,76,29
286,route,route,tickets,89,89,35
287,route,route,tickets,101,81,39
288,route,route,tickets,87,73,23
289,route,route,tickets,70,101,18
290,route,route,tickets,81,103,25
291,route,route,tickets,95,80,44
292,route,route,tickets,85,69,28
293,route,route,tickets,85,63,57
294,route,route,tickets,85,83,47
295,route,route,tickets,78,97,41
296,route,route,tickets,85,71,29
297,route,route,tickets,69,71,49
298,route,route,tickets,87,70,-200
299,route,route,tickets,96,77,36
300,route,route,tickets,65,88,54
301,route,route,tickets,85,105,29
302,route,route,tickets,92,72,10
303,route,route,tickets,105,59,29
304,route,route,tickets,69,108,32
305,route,route,tickets,75,86,60
306,route,route,tickets,84,64,41
307,route,route,tickets,100,73,25
