game_num,strategy1,strategy2,strategy3,points1,points2,points3
195,tickets,route,random,73,85,27
196,tickets,route,random,23,101,21
197,tickets,route,random,-77,106,33
198,tickets,route,random,27,99,33
199,tickets,route,random,54,94,23
200,tickets,route,random,43,79,3
201,tickets,route,random,70,72,20
202,tickets,route,random,-5,77,12
203,tickets,route,random,10,80,18
204,tickets,route,random,1,72,24
205,tickets,route,random,79,88,28
206,tickets,route,random,70,75,10
207,tickets,route,random,40,74,23
208,tickets,route,random,23,71,18
209,tickets,route,random,41,100,15
210,tickets,route,random,-181,79,45
211,tickets,route,random,82,105,-2
212,tickets,route,random,84,89,6
213,tickets,route,random,112,89,27
214,tickets,route,random,23,77,13
215,tickets,route,random,46,83,18
216,tickets,route,random,63,74,8
217,tickets,route,random,60,84,12
218,tickets,route,random,-64,109,10
219,tickets,route,random,2,94,44
220,tickets,route,random,-42,88,45
221,tickets,route,random,48,75,33
222,tickets,route,random,45,92,18
223,tickets,route,random,21,100,21
224,tickets,route,random,22,105,29
225,tickets,route,random,75,83,29
226,tickets,route,random,56,80,30
227,tickets,route,random,8,78,11
228,tickets,route,random,90,96,22
229,tickets,route,random,78,77,29
230,tickets,route,random,90,90,24
231,tickets,route,random,82,88,26
232,tickets,route,random,35,105,3
233,tickets,route,random,71,85,17
234,tickets,route,random,82,82,-2
235,tickets,route,random,74,94,20
236,tickets,route,random,66,85,21
237,tickets,route,random,87,89,12
238,tickets,route,random,25,72,32
239,tickets,route,random,64,79,25
240,tickets,route,random,58,86,20
241,tickets,route,random,-150,89,32
242,tickets,route,random,58,74,6
243,tickets,route,random,-143,94,34
244,tickets,route,random,-82,79,31
245,tickets,route,random,27,82,15
246,tickets,route,random,72,81,28
247,tickets,route,random,53,89,0
248,tickets,route,random,48,85,32
249,tickets,route,random,64,73,29
250,tickets,route,random,16,81,26
251,tickets,route,random,66,92,-7
252,tickets,route,random,54,97,15
253,tickets,route,random,9,115,26
254,tickets,route,random,25,75,38
255,tickets,route,random,103,85,-1
256,tickets,route,random,27,76,18
257,tickets,route,random,-1,85,19
258,tickets,route,random,29,84,27
259,tickets,route,random,33,101,16
260,tickets,route,random,-8,101,10
261,tickets,route,random,46,94,29
262,tickets,route,random,80,76,12
263,tickets,route,random,56,91,39
264,tickets,route,random,48,83,12
265,tickets,route,random,110,70,23
266,tickets,route,random,55,78,36
267,tickets,route,random,87,79,17
268,tickets,route,random,17,64,39
269,tickets,route,random,33,96,1
270,tickets,route,random,49,85,49
271,tickets,route,random,17,93,28
272,tickets,route,random,50,105,27
273,tickets,route,random,47,79,11
274,tickets,route,random,39,92,44
275,tickets,route,random,20,79,38
276,tickets,route,random,22,92,21
277,tickets,route,random,24,88,22
278,tickets,route,random,28,92,44
279,tickets,route,random,52,98,13
280,tickets,route,random,32,89,37
281,tickets,route,random,26,79,37
282,tickets,route,random,71,92,23
283,tickets,route,random,38,93,11
284,tickets,route,random,52,86,11
285,tickets,route,random,63,92,10
286,tickets,route,random,-13,62,20
