game_num,strategy1,strategy2,strategy3,points1,points2,points3
223,route,route,random,88,68,18
224,route,route,random,84,89,-11
225,route,route,random,94,81,17
226,route,route,random,71,102,25
227,route,route,random,106,73,9
228,route,route,random,100,73,12
229,route,route,random,86,57,35
230,route,route,random,88,85,5
231,route,route,random,104,89,14
232,route,route,random,80,72,2
233,route,route,random,80,83,2
234,route,route,random,85,77,5
235,route,route,random,84,84,13
236,route,route,random,66,99,-4
237,route,route,random,68,90,-5
238,route,route,random,72,105,19
239,route,route,random,89,73,-3
240,route,route,random,73,81,10
241,route,route,random,80,91,-3
242,route,route,random,115,88,14
243,route,route,random,69,94,-5
244,route,route,random,88,95,9
245,route,route,random,93,74,-4
246,route,route,random,78,91,3
247,route,route,random,74,73,7
248,route,route,random,73,76,10
249,route,route,random,91,82,13
250,route,route,random,83,86,10
251,route,route,random,64,87,12
252,route,route,random,69,77,15
253,route,route,random,93,90,3
254,route,route,random,69,91,-5
255,route,route,random,92,83,-1
256,route,route,random,79,55,0
257,route,route,random,85,82,15
258,route,route,random,94,95,5
259,route,route,random,87,70,5
260,route,route,random,80,81,13
261,route,route,random,74,62,13
262,route,route,random,96,82,-6
263,route,route,random,97,85,-5
264,route,route,random,96,63,7
265,route,route,random,74,74,3
266,route,route,random,92,80,1
267,route,route,random,73,95,26
268,route,route,random,94,59,24
269,route,route,random,94,96,6
270,route,route,random,92,65,5
271,route,route,random,64,98,16
272,route,route,random,74,91,15
273,route,route,random,73,95,2
274,route,route,random,87,95,-1
275,route,route,random,84,77,-4
276,route,route,random,97,67,5
277,route,route,random,78,101,-6
278,route,route,random,84,71,6
279,route,route,random,76,79,-8
280,route,route,random,75,86,10
281,route,route,random,104,56,-6
282,route,route,random,71,96,2
283,route,route,random,81,74,12
284,route,route,random,72,103,13
285,route,route,random,104,61,9
286,route,route,random,98,95,29
287,route,route,random,84,99,14
288,route,route,random,79,94,-4
289,route,route,random,75,88,-3
290,route,route,random,62,81,17
291,route,route,random,92,67,16
292,route,route,random,66,89,6
293,route,route,random,73,115,16
294,route,route,random,90,68,15
295,route,route,random,72,86,0
296,route,route,random,55,88,17
297,route,route,random,83,90,16
298,route,route,random,82,80,5
299,route,route,random,101,78,21
300,route,route,random,87,96,-2
301,route,route,random,66,97,12
302,route,route,random,78,105,-1
303,route,route,random,92,70,24
304,route,route,random,84,90,8
305,route,route,random,70,77,7
306,route,route,random,80,92,14
307,route,route,random,64,94,1
308,route,route,random,76,88,7
309,route,route,random,96,79,12
310,route,route,random,84,83,17
311,route,route,random,79,79,-3
312,route,route,random,88,110,12
313,route,route,random,95,79,2
314,route,route,random,92,90,19
315,route,route,random,106,77,3
316,route,route,random,64,87,39
317,route,route,random,73,93,10
318,route,route,random,87,56,17
319,route,route,random,67,80,23
320,route,route,random,96,89,12
321,route,route,random,58,107,9
322,route,route,random,62,94,1
323,route,route,random,82,69,6
324,route,route,random,91,88,7
325,route,route,random,96,91,19
326,route,route,random,78,73,12
327,route,route,random,92,83,20
328,route,route,random,82,71,7
329,route,route,random,89,89,-6
330,route,route,random,54,90,5
331,route,route,random,74,90,27
332,route,route,random,63,83,4
333,route,route,random,67,87,-3
334,route,route,random,83,74,3
335,route,route,random,75,82,10
336,route,route,random,78,104,8
337,route,route,random,83,76,-3
338,route,route,random,100,65,25
339,route,route,random,48,91,11
340,route,route,random,83,67,20
341,route,route,random,98,69,5
342,route,route,random,85,99,4
343,route,route,random,91,78,21
344,route,route,random,88,89,16
345,route,route,random,72,93,5
346,route,route,random,74,89,-8
347,route,route,random,64,92,14
348,route,route,random,66,82,6
349,route,route,random,97,68,8
350,route,route,random,81,89,8
351,route,route,random,93,83,0
352,route,route,random,97,67,20
353,route,route,random,98,102,-2
354,route,route,random,85,86,-15
355,route,route,random,97,100,3
356,route,route,random,71,90,8
357,route,route,random,100,85,17
358,route,route,random,95,79,8
359,route,route,random,103,76,17
360,route,route,random,82,77,-2
361,route,route,random,75,101,-4
362,route,route,random,86,53,7
363,route,route,random,90,76,-5
364,route,route,random,80,97,19
365,route,route,random,57,107,13
366,route,route,random,88,85,0
367,route,route,random,68,106,7
368,route,route,random,87,75,2
369,route,route,random,83,102,1
370,route,route,random,82,57,19
371,route,route,random,80,96,13
372,route,route,random,105,77,-5
373,route,route,random,88,91,-4
374,route,route,random,77,103,2
375,route,route,random,88,85,5
376,route,route,random,92,72,-2
377,route,route,random,95,101,9
378,route,route,random,93,105,20
379,route,route,random,88,91,9
380,route,route,random,77,88,5
381,route,route,random,64,86,4
382,route,route,random,96,84,9
383,route,route,random,88,97,0
384,route,route,random,75,80,6
385,route,route,random,73,94,1
386,route,route,random,78,100,17
387,route,route,random,79,96,17
388,route,route,random,81,66,14
389,route,route,random,92,96,6
390,route,route,random,82,99,17
391,route,route,random,92,94,22
392,route,route,random,57,100,20
393,route,route,random,69,84,25
394,route,route,random,81,111,9
395,route,route,random,69,93,14
396,route,route,random,92,57,-4
397,route,route,random,75,91,0
398,route,route,random,84,84,6
399,route,route,random,71,93,31
400,route,route,random,86,58,6
401,route,route,random,63,93,12
402,route,route,random,64,82,0
403,route,route,random,73,77,7
404,route,route,random,72,94,-14
405,route,route,random,71,109,-6
406,route,route,random,72,87,13
407,route,route,random,83,62,-13
408,route,route,random,95,63,6
409,route,route,random,96,82,20
410,route,route,random,94,72,-6
411,route,route,random,90,72,1
412,route,route,random,102,85,19
413,route,route,random,63,97,25
414,route,route,random,91,54,-6
415,route,route,random,96,62,10
416,route,route,random,80,99,-5
417,route,route,random,57,92,11
418,route,route,random,91,79,16
419,route,route,random,87,71,19
420,route,route,random,81,102,4
421,route,route,random,90,72,12
422,route,route,random,71,84,9
423,route,route,random,92,101,8
424,route,route,random,67,94,19
425,route,route,random,91,86,7
426,route,route,random,78,102,22
427,route,route,random,79,84,14
428,route,route,random,84,75,22
429,route,route,random,52,87,8
430,route,route,random,81,80,9
431,route,route,random,77,94,25
432,route,route,random,87,72,8
433,route,route,random,87,92,12
434,route,route,random,83,74,3
435,route,route,random,88,78,12
436,route,route,random,80,78,13
437,route,route,random,93,101,14
438,route,route,random,82,79,7
439,route,route,random,91,74,2
440,route,route,random,86,79,5
441,route,route,random,78,84,14
442,route,route,random,94,89,21
443,route,route,random,78,79,12
444,route,route,random,88,64,17
445,route,route,random,95,85,0
446,route,route,random,71,67,-17
447,route,route,random,105,76,-9
448,route,route,random,110,88,4
449,route,route,random,95,59,3
450,route,route,random,85,72,-4
451,route,route,random,104,87,0
452,route,route,random,89,68,9
453,route,route,random,89,87,23
454,route,route,random,93,56,5
455,route,route,random,75,77,8
456,route,route,random,59,98,7
457,route,route,random,51,102,8
458,route,route,random,102,51,27
459,route,route,random,73,83,11
460,route,route,random,115,79,3
461,route,route,random,115,70,0
462,route,route,random,95,72,1
463,route,route,random,93,82,12
464,route,route,random,108,73,-3
465,route,route,random,74,72,18
466,route,route,random,92,78,4
467,route,route,random,104,52,-7
468,route,route,random,90,78,4
469,route,route,random,97,100,22
470,route,route,random,93,79,18
471,route,route,random,98,88,8
472,route,route,random,74,89,8
473,route,route,random,98,63,-4
474,route,route,random,80,83,11
475,route,route,random,73,105,9
476,route,route,random,49,96,6
477,route,route,random,107,81,-8
478,route,route,random,78,73,19
479,route,route,random,80,97,14
480,route,route,random,98,81,11
481,route,route,random,87,69,8
482,route,route,random,86,66,18
483,route,route,random,75,85,10
484,route,route,random,110,83,22
485,route,route,random,80,61,10
486,route,route,random,99,76,-5
487,route,route,random,106,59,8
488,route,route,random,79,86,6
489,route,route,random,75,94,13
490,route,route,random,81,88,7
491,route,route,random,80,98,21
492,route,route,random,86,79,21
493,route,route,random,83,91,7
494,route,route,random,87,80,3
495,route,route,random,91,84,31
496,route,route,random,83,95,-4
497,route,route,random,69,93,0
498,route,route,random,92,92,7
499,route,route,random,74,88,9
