game_num,strategy1,strategy2,strategy3,points1,points2,points3
195,tickets,random,random,72,7,27
196,tickets,random,random,68,7,20
197,tickets,random,random,-149,25,43
198,tickets,random,random,-28,33,48
199,tickets,random,random,-95,40,36
200,tickets,random,random,-194,46,45
201,tickets,random,random,59,23,38
202,tickets,random,random,68,33,30
203,tickets,random,random,-89,44,58
204,tickets,random,random,30,39,32
205,tickets,random,random,60,27,23
206,tickets,random,random,-120,21,41
207,tickets,random,random,62,33,18
208,tickets,random,random,9,28,35
209,tickets,random,random,22,30,35
210,tickets,random,random,-40,36,42
211,tickets,random,random,53,12,39
212,tickets,random,random,73,16,32
213,tickets,random,random,65,35,29
214,tickets,random,random,68,27,9
215,tickets,random,random,33,15,22
216,tickets,random,random,19,39,52
217,tickets,random,random,-151,33,38
218,tickets,random,random,70,11,38
219,tickets,random,random,49,22,1
220,tickets,random,random,67,25,28
221,tickets,random,random,26,27,15
222,tickets,random,random,43,25,23
223,tickets,random,random,43,20,17
224,tickets,random,random,-2,17,36
225,tickets,random,random,56,29,32
226,tickets,random,random,53,22,49
227,tickets,random,random,11,35,19
228,tickets,random,random,77,31,11
229,tickets,random,random,70,20,37
230,tickets,random,random,-17,39,29
231,tickets,random,random,-17,35,35
232,tickets,random,random,34,22,31
233,tickets,random,random,-15,15,29
234,tickets,random,random,62,45,8
235,tickets,random,random,56,33,5
236,tickets,random,random,-3,11,23
237,tickets,random,random,64,18,31
238,tickets,random,random,63,22,29
239,tickets,random,random,28,11,31
240,tickets,random,random,-29,44,41
241,tickets,random,random,34,15,31
242,tickets,random,random,89,19,17
243,tickets,random,random,62,24,47
244,tickets,random,random,37,28,28
245,tickets,random,random,-55,37,31
246,tickets,random,random,62,15,22
247,tickets,random,random,68,13,33
248,tickets,random,random,-78,35,20
249,tickets,random,random,42,25,29
250,tickets,random,random,9,12,20
251,tickets,random,random,73,23,23
252,tickets,random,random,12,39,39
253,tickets,random,random,58,13,27
254,tickets,random,random,41,14,21
255,tickets,random,random,94,22,38
256,tickets,random,random,-79,53,32
257,tickets,random,random,76,9,7
258,tickets,random,random,-18,11,52
259,tickets,random,random,88,36,14
260,tickets,random,random,-3,26,33
261,tickets,random,random,-144,36,23
262,tickets,random,random,50,9,11
263,tickets,random,random,-144,48,39
264,tickets,random,random,-202,40,47
265,tickets,random,random,34,52,60
266,tickets,random,random,42,27,15
267,tickets,random,random,51,37,27
268,tickets,random,random,54,20,46
269,tickets,random,random,41,36,46
270,tickets,random,random,-89,9,46
271,tickets,random,random,35,38,67
272,tickets,random,random,-100,20,17
273,tickets,random,random,-137,44,6
274,tickets,random,random,24,23,45
275,tickets,random,random,46,33,42
276,tickets,random,random,68,17,17
277,tickets,random,random,41,27,32
278,tickets,random,random,90,16,29
279,tickets,random,random,-115,25,33
280,tickets,random,random,7,27,25
281,tickets,random,random,-114,53,37
282,tickets,random,random,-177,24,31
283,tickets,random,random,-101,35,57
284,tickets,random,random,45,15,33
285,tickets,random,random,77,28,14
286,tickets,random,random,91,24,6
287,tickets,random,random,9,63,24
288,tickets,random,random,67,4,30
289,tickets,random,random,34,29,31
290,tickets,random,random,81,37,26
291,tickets,random,random,32,25,29
292,tickets,random,random,-30,42,17
293,tickets,random,random,40,27,34
294,tickets,random,random,16,37,26
295,tickets,random,random,-38,40,38
296,tickets,random,random,-194,50,28
297,tickets,random,random,23,12,47
298,tickets,random,random,25,30,28
299,tickets,random,random,7,42,23
300,tickets,random,random,45,21,40
301,tickets,random,random,-187,19,47
302,tickets,random,random,75,29,11
303,tickets,random,random,-228,31,19
304,tickets,random,random,41,10,43
305,tickets,random,random,43,22,27
306,tickets,random,random,65,11,17
307,tickets,random,random,43,29,22
308,tickets,random,random,69,26,34
309,tickets,random,random,53,24,8
310,tickets,random,random,80,26,34
311,tickets,random,random,62,15,-2
312,tickets,random,random,82,17,23
313,tickets,random,random,83,39,18
314,tickets,random,random,15,39,32
315,tickets,random,random,-49,40,30
316,tickets,random,random,-37,37,14
317,tickets,random,random,60,24,-2
318,tickets,random,random,47,24,-1
319,tickets,random,random,78,15,19
320,tickets,random,random,1,18,49
321,tickets,random,random,5,22,12
322,tickets,random,random,56,21,38
323,tickets,random,random,58,27,42
324,tickets,random,random,2,20,46
325,tickets,random,random,23,46,44
326,tickets,random,random,33,30,32
327,tickets,random,random,-221,38,24
328,tickets,random,random,38,26,26
329,tickets,random,random,-125,50,29
330,tickets,random,random,45,25,41
331,tickets,random,random,19,25,22
332,tickets,random,random,64,18,34
333,tickets,random,random,-4,20,22
334,tickets,random,random,-7,43,50
335,tickets,random,random,69,4,22
336,tickets,random,random,32,52,25
337,tickets,random,random,28,30,24
338,tickets,random,random,76,33,12
339,tickets,random,random,71,31,32
340,tickets,random,random,-25,39,35
341,tickets,random,random,52,37,20
342,tickets,random,random,55,17,10
343,tickets,random,random,66,34,29
344,tickets,random,random,59,19,12
345,tickets,random,random,45,46,20
346,tickets,random,random,58,1,25
347,tickets,random,random,-3,51,33
348,tickets,random,random,-133,14,55
349,tickets,random,random,59,26,27
350,tickets,random,random,68,26,11
351,tickets,random,random,1,52,42
352,tickets,random,random,48,29,26
353,tickets,random,random,75,39,21
354,tickets,random,random,-135,40,27
355,tickets,random,random,50,7,31
356,tickets,random,random,-83,40,35
357,tickets,random,random,60,16,15
358,tickets,random,random,85,14,26
359,tickets,random,random,12,25,46
360,tickets,random,random,33,32,42
361,tickets,random,random,86,5,19
362,tickets,random,random,33,11,38
363,tickets,random,random,58,32,15
364,tickets,random,random,20,14,12
365,tickets,random,random,59,28,9
366,tickets,random,random,39,33,28
