game_num,strategy1,strategy2,strategy3,points1,points2,points3
171,route,tickets,tickets,94,-92,38
172,route,tickets,tickets,88,-61,-31
173,route,tickets,tickets,92,79,60
174,route,tickets,tickets,77,23,61
175,route,tickets,tickets,86,-125,49
176,route,tickets,tickets,89,37,68
177,route,tickets,tickets,88,17,62
178,route,tickets,tickets,85,-25,-9
179,route,tickets,tickets,69,17,63
180,route,tickets,tickets,74,-101,51
181,route,tickets,tickets,96,66,0
182,route,tickets,tickets,92,30,10
183,route,tickets,tickets,76,82,6
184,route,tickets,tickets,94,36,-209
185,route,tickets,tickets,72,48,-94
186,route,tickets,tickets,92,-45,63
187,route,tickets,tickets,93,63,-11
188,route,tickets,tickets,81,46,62
189,route,tickets,tickets,96,40,-52
190,route,tickets,tickets,85,-3,-61
191,route,tickets,tickets,105,33,14
192,route,tickets,tickets,85,29,41
193,route,tickets,tickets,89,63,-124
194,route,tickets,tickets,103,56,42
195,route,tickets,tickets,75,2,63
196,route,tickets,tickets,90,53,31
197,route,tickets,tickets,105,46,77
198,route,tickets,tickets,83,-38,55
199,route,tickets,tickets,81,-81,39
200,route,tickets,tickets,87,51,50
201,route,tickets,tickets,105,-21,92
202,route,tickets,tickets,89,76,-26
203,route,tickets,tickets,84,55,1
204,route,tickets,tickets,96,67,66
205,route,tickets,tickets,85,-5,66
206,route,tickets,tickets,79,24,70
207,route,tickets,tickets,72,55,79
208,route,tickets,tickets,85,33,76
209,route,tickets,tickets,87,48,55
210,route,tickets,tickets,86,55,36
211,route,tickets,tickets,94,72,55
212,route,tickets,tickets,82,35,-128
213,route,tickets,tickets,93,6,39
214,route,tickets,tickets,78,16,81
215,route,tickets,tickets,81,-47,-51
216,route,tickets,tickets,83,-13,-41
217,route,tickets,tickets,84,76,24
218,route,tickets,tickets,72,-55,56
219,route,tickets,tickets,94,60,-236
220,route,tickets,tickets,81,71,72
221,route,tickets,tickets,70,5,46
222,route,tickets,tickets,79,-65,17
223,route,tickets,tickets,85,61,65
224,route,tickets,tickets,87,-80,-31
225,route,tickets,tickets,73,84,67
226,route,tickets,tickets,88,28,57
227,route,tickets,tickets,99,56,24
228,route,tickets,tickets,86,53,37
229,route,tickets,tickets,81,9,-106
230,route,tickets,tickets,83,57,69
231,route,tickets,tickets,75,-9,76
232,route,tickets,tickets,94,-52,10
233,route,tickets,tickets,63,-10,-41
234,route,tickets,tickets,85,-66,45
235,route,tickets,tickets,74,33,-41
236,route,tickets,tickets,87,49,69
237,route,tickets,tickets,75,34,80
238,route,tickets,tickets,72,37,35
239,route,tickets,tickets,105,42,-190
240,route,tickets,tickets,87,41,57
241,route,tickets,tickets,77,74,-157
242,route,tickets,tickets,88,43,18
243,route,tickets,tickets,90,-90,-23
244,route,tickets,tickets,76,46,82
245,route,tickets,tickets,73,72,-40
246,route,tickets,tickets,101,38,-77
247,route,tickets,tickets,77,-14,72
248,route,tickets,tickets,72,-150,61
249,route,tickets,tickets,94,79,-168
250,route,tickets,tickets,89,73,14
251,route,tickets,tickets,96,-27,23
252,route,tickets,tickets,81,56,36
253,route,tickets,tickets,85,26,20
254,route,tickets,tickets,81,29,51
255,route,tickets,tickets,105,35,-102
256,route,tickets,tickets,94,58,44
257,route,tickets,tickets,85,93,15
258,route,tickets,tickets,87,-31,-1
259,route,tickets,tickets,68,-81,49
260,route,tickets,tickets,96,24,-93
261,route,tickets,tickets,85,86,16
262,route,tickets,tickets,84,48,22
263,route,tickets,tickets,92,51,8
264,route,tickets,tickets,101,22,73
265,route,tickets,tickets,73,-60,44
266,route,tickets,tickets,93,20,-38
267,route,tickets,tickets,92,41,37
268,route,tickets,tickets,94,84,35
269,route,tickets,tickets,81,-5,6
270,route,tickets,tickets,77,75,-119
271,route,tickets,tickets,96,1,-25
272,route,tickets,tickets,101,-29,-17
273,route,tickets,tickets,90,-24,77
274,route,tickets,tickets,99,-9,-37
275,route,tickets,tickets,88,48,17
276,route,tickets,tickets,86,-74,29
277,route,tickets,tickets,101,62,38
278,route,tickets,tickets,84,39,-32
279,route,tickets,tickets,89,-130,45
280,route,tickets,tickets,87,-135,50
281,route,tickets,tickets,96,37,-5
282,route,tickets,tickets,84,36,-67
283,route,tickets,tickets,73,-118,64
284,route,tickets,tickets,74,41,-6
285,route,tickets,tickets,70,47,46
286,route,tickets,tickets,87,38,-109
287,route,tickets,tickets,95,62,65
288,route,tickets,tickets,72,-36,-32
289,route,tickets,tickets,102,-130,50
290,route,tickets,tickets,86,-29,41
291,route,tickets,tickets,90,124,-4
292,route,tickets,tickets,93,-10,-116
293,route,tickets,tickets,74,19,-125
294,route,tickets,tickets,88,-16,-4
295,route,tickets,tickets,74,48,47
296,route,tickets,tickets,74,56,29
297,route,tickets,tickets,90,67,67
298,route,tickets,tickets,88,55,75
299,route,tickets,tickets,83,-37,9
300,route,tickets,tickets,92,-6,-26
301,route,tickets,tickets,84,-47,-62
302,route,tickets,tickets,96,-8,58
303,route,tickets,tickets,76,88,41
304,route,tickets,tickets,100,38,-136
305,route,tickets,tickets,93,-46,0
306,route,tickets,tickets,93,71,2
307,route,tickets,tickets,92,62,47
308,route,tickets,tickets,77,36,-51
309,route,tickets,tickets,81,35,5
310,route,tickets,tickets,76,80,-4
311,route,tickets,tickets,88,-13,-61
312,route,tickets,tickets,75,24,41
313,route,tickets,tickets,75,-103,33
314,route,tickets,tickets,84,-6,-97
315,route,tickets,tickets,83,38,1
316,route,tickets,tickets,79,-85,17
317,route,tickets,tickets,73,42,105
318,route,tickets,tickets,103,-98,43
319,route,tickets,tickets,96,-9,16
320,route,tickets,tickets,70,-1,-3
321,route,tickets,tickets,80,54,59
322,route,tickets,tickets,82,-7,23
323,route,tickets,tickets,95,71,9
324,route,tickets,tickets,70,40,56
325,route,tickets,tickets,87,50,23
326,route,tickets,tickets,83,12,53
327,route,tickets,tickets,86,57,-6
328,route,tickets,tickets,83,48,12
329,route,tickets,tickets,81,73,-39
330,route,tickets,tickets,77,22,79
331,route,tickets,tickets,87,-139,44
332,route,tickets,tickets,83,18,-65
333,route,tickets,tickets,94,27,19
334,route,tickets,tickets,87,50,69
335,route,tickets,tickets,85,60,41
336,route,tickets,tickets,73,7,-22
337,route,tickets,tickets,79,41,-103
338,route,tickets,tickets,95,-27,64
339,route,tickets,tickets,72,40,41
340,route,tickets,tickets,79,-113,16
341,route,tickets,tickets,65,72,113
342,route,tickets,tickets,85,38,-90
343,route,tickets,tickets,85,25,85
344,route,tickets,tickets,100,-166,64
345,route,tickets,tickets,88,49,62
346,route,tickets,tickets,84,39,-11
347,route,tickets,tickets,94,15,97
348,route,tickets,tickets,99,55,17
349,route,tickets,tickets,86,88,8
350,route,tickets,tickets,90,62,25
351,route,tickets,tickets,97,64,16
352,route,tickets,tickets,85,21,29
353,route,tickets,tickets,87,-97,14
354,route,tickets,tickets,79,83,54
355,route,tickets,tickets,90,66,34
356,route,tickets,tickets,80,56,29
357,route,tickets,tickets,96,39,51
358,route,tickets,tickets,71,48,43
359,route,tickets,tickets,67,36,50
360,route,tickets,tickets,75,34,40
361,route,tickets,tickets,74,48,-81
362,route,tickets,tickets,97,-173,80
363,route,tickets,tickets,71,-95,13
364,route,tickets,tickets,79,64,-44
365,route,tickets,tickets,95,35,62
366,route,tickets,tickets,87,23,87
367,route,tickets,tickets,92,60,27
368,route,tickets,tickets,79,18,55
369,route,tickets,tickets,83,-13,-40
370,route,tickets,tickets,81,11,24
371,route,tickets,tickets,89,-120,-4
372,route,tickets,tickets,95,51,55
373,route,tickets,tickets,75,20,-27
374,route,tickets,tickets,78,-4,66
375,route,tickets,tickets,81,36,67
376,route,tickets,tickets,99,-10,47
377,route,tickets,tickets,84,39,29
378,route,tickets,tickets,89,49,-15
379,route,tickets,tickets,94,55,-77
380,route,tickets,tickets,105,64,50
381,route,tickets,tickets,86,62,12
382,route,tickets,tickets,84,17,42
383,route,tickets,tickets,92,61,51
384,route,tickets,tickets,88,15,20
385,route,tickets,tickets,88,-61,10
386,route,tickets,tickets,85,26,93
387,route,tickets,tickets,92,31,-58
388,route,tickets,tickets,85,52,-88
389,route,tickets,tickets,93,26,49
390,route,tickets,tickets,78,57,30
391,route,tickets,tickets,80,74,63
392,route,tickets,tickets,64,-65,34
393,route,tickets,tickets,92,-64,-7
394,route,tickets,tickets,92,10,-84
395,route,tickets,tickets,94,31,82
396,route,tickets,tickets,96,-116,40
397,route,tickets,tickets,77,16,45
398,route,tickets,tickets,90,-36,-27
399,route,tickets,tickets,81,-19,44
400,route,tickets,tickets,89,87,31
401,route,tickets,tickets,76,60,-101
402,route,tickets,tickets,84,12,88
403,route,tickets,tickets,67,62,33
404,route,tickets,tickets,67,70,62
405,route,tickets,tickets,83,39,80
406,route,tickets,tickets,74,-88,56
407,route,tickets,tickets,94,70,69
408,route,tickets,tickets,76,80,34
409,route,tickets,tickets,87,-78,47
410,route,tickets,tickets,72,-61,-52
411,route,tickets,tickets,81,10,75
412,route,tickets,tickets,105,-133,64
413,route,tickets,tickets,82,-3,-8
414,route,tickets,tickets,88,42,17
415,route,tickets,tickets,84,52,18
416,route,tickets,tickets,78,32,69
417,route,tickets,tickets,79,-10,49
418,route,tickets,tickets,90,0,-60
419,route,tickets,tickets,83,58,-47
420,route,tickets,tickets,95,73,43
421,route,tickets,tickets,81,56,23
422,route,tickets,tickets,94,-72,-7
423,route,tickets,tickets,94,87,70
424,route,tickets,tickets,82,-20,61
425,route,tickets,tickets,99,-60,44
426,route,tickets,tickets,88,47,53
427,route,tickets,tickets,79,28,-113
428,route,tickets,tickets,91,42,61
429,route,tickets,tickets,83,32,-115
430,route,tickets,tickets,85,35,-161
431,route,tickets,tickets,88,42,47
432,route,tickets,tickets,83,-34,56
433,route,tickets,tickets,83,-70,-55
434,route,tickets,tickets,72,-126,65
435,route,tickets,tickets,98,60,22
436,route,tickets,tickets,92,85,-44
437,route,tickets,tickets,90,-29,62
438,route,tickets,tickets,96,81,21
439,route,tickets,tickets,85,-162,63
440,route,tickets,tickets,101,29,66
441,route,tickets,tickets,81,50,41
442,route,tickets,tickets,79,104,32
443,route,tickets,tickets,92,-132,37
444,route,tickets,tickets,81,54,4
445,route,tickets,tickets,58,-203,79
446,route,tickets,tickets,83,12,-26
447,route,tickets,tickets,83,17,53
448,route,tickets,tickets,89,-67,70
449,route,tickets,tickets,81,35,8
450,route,tickets,tickets,74,58,31
451,route,tickets,tickets,76,-18,-61
452,route,tickets,tickets,77,-130,47
453,route,tickets,tickets,70,43,-142
454,route,tickets,tickets,81,57,-139
455,route,tickets,tickets,83,12,44
456,route,tickets,tickets,92,34,13
457,route,tickets,tickets,92,44,69
458,route,tickets,tickets,105,63,-68
459,route,tickets,tickets,87,69,-128
460,route,tickets,tickets,83,-68,37
461,route,tickets,tickets,83,-84,-6
462,route,tickets,tickets,87,-84,26
463,route,tickets,tickets,96,53,-1
464,route,tickets,tickets,84,64,61
465,route,tickets,tickets,84,-98,40
466,route,tickets,tickets,81,65,-115
467,route,tickets,tickets,89,25,72
468,route,tickets,tickets,100,14,35
469,route,tickets,tickets,83,-38,54
470,route,tickets,tickets,85,42,-105
471,route,tickets,tickets,88,27,22
472,route,tickets,tickets,94,-190,87
473,route,tickets,tickets,105,-6,-19
474,route,tickets,tickets,91,60,23
475,route,tickets,tickets,68,-3,44
476,route,tickets,tickets,82,-1,-64
477,route,tickets,tickets,105,-43,31
478,route,tickets,tickets,80,54,-51
479,route,tickets,tickets,83,36,54
480,route,tickets,tickets,84,77,10
481,route,tickets,tickets,83,-23,-32
482,route,tickets,tickets,105,20,15
483,route,tickets,tickets,105,79,79
484,route,tickets,tickets,77,55,43
485,route,tickets,tickets,87,75,22
486,route,tickets,tickets,97,-74,-21
487,route,tickets,tickets,67,-105,42
488,route,tickets,tickets,79,54,18
489,route,tickets,tickets,83,69,7
490,route,tickets,tickets,69,53,-30
491,route,tickets,tickets,83,22,-12
492,route,tickets,tickets,86,66,17
493,route,tickets,tickets,86,7,45
494,route,tickets,tickets,83,93,49
495,route,tickets,tickets,87,37,40
496,route,tickets,tickets,75,41,39
497,route,tickets,tickets,89,41,68
498,route,tickets,tickets,74,-110,67
499,route,tickets,tickets,78,-50,-2
