game_num,strategy1,strategy2,strategy3,points1,points2,points3
224,route,random,route,99,7,68
225,route,random,route,95,10,73
226,route,random,route,72,13,88
227,route,random,route,71,-6,84
228,route,random,route,71,27,79
229,route,random,route,62,2,90
230,route,random,route,93,5,60
231,route,random,route,86,5,89
232,route,random,route,77,23,76
233,route,random,route,82,13,77
234,route,random,route,80,-10,84
235,route,random,route,65,-2,92
236,route,random,route,88,8,76
237,route,random,route,79,3,90
238,route,random,route,89,25,71
239,route,random,route,77,-15,92
240,route,random,route,82,14,102
241,route,random,route,68,2,98
242,route,random,route,95,4,93
243,route,random,route,74,7,109
244,route,random,route,53,32,100
245,route,random,route,83,12,86
246,route,random,route,80,13,101
247,route,random,route,80,19,78
248,route,random,route,78,20,91
249,route,random,route,84,3,87
250,route,random,route,98,5,95
251,route,random,route,76,15,92
252,route,random,route,62,13,86
253,route,random,route,71,-4,96
254,route,random,route,63,19,88
255,route,random,route,71,6,111
256,route,random,route,58,20,91
257,route,random,route,82,12,61
258,route,random,route,80,9,83
259,route,random,route,106,14,57
260,route,random,route,87,11,99
261,route,random,route,99,0,73
262,route,random,route,96,14,78
263,route,random,route,74,23,62
264,route,random,route,93,14,107
265,route,random,route,85,9,80
266,route,random,route,95,9,92
267,route,random,route,90,7,68
268,route,random,route,93,17,100
269,route,random,route,69,0,99
270,route,random,route,92,-1,86
271,route,random,route,73,18,71
272,route,random,route,91,9,71
273,route,random,route,63,15,89
274,route,random,route,75,21,85
275,route,random,route,80,7,105
276,route,random,route,86,13,94
277,route,random,route,80,3,89
278,route,random,route,88,11,97
279,route,random,route,88,18,82
280,route,random,route,85,6,101
281,route,random,route,48,12,106
282,route,random,route,83,16,79
283,route,random,route,74,0,86
284,route,random,route,91,16,58
285,route,random,route,104,-4,74
286,route,random,route,111,-1,71
287,route,random,route,81,0,76
288,route,random,route,91,16,86
289,route,random,route,83,13,86
290,route,random,route,89,-4,78
291,route,random,route,38,4,106
292,route,random,route,90,8,84
293,route,random,route,99,12,80
294,route,random,route,92,14,71
295,route,random,route,83,25,62
296,route,random,route,98,33,85
297,route,random,route,80,20,88
298,route,random,route,73,10,85
299,route,random,route,90,12,88
300,route,random,route,100,19,82
301,route,random,route,74,12,94
302,route,random,route,89,20,91
303,route,random,route,87,13,93
304,route,random,route,81,8,94
305,route,random,route,98,-2,69
306,route,random,route,94,16,80
307,route,random,route,79,5,104
308,route,random,route,82,17,73
309,route,random,route,73,11,84
310,route,random,route,91,-4,98
311,route,random,route,67,-4,93
312,route,random,route,102,-3,78
313,route,random,route,93,28,83
314,route,random,route,96,10,95
315,route,random,route,76,0,82
316,route,random,route,82,4,71
317,route,random,route,115,3,60
318,route,random,route,89,-6,104
319,route,random,route,73,15,107
320,route,random,route,69,9,89
321,route,random,route,72,0,99
322,route,random,route,79,6,70
323,route,random,route,84,16,85
324,route,random,route,81,7,97
325,route,random,route,67,12,101
326,route,random,route,94,20,80
327,route,random,route,79,28,93
328,route,random,route,94,31,77
329,route,random,route,92,-3,90
330,route,random,route,77,10,75
331,route,random,route,94,25,79
332,route,random,route,88,8,90
333,route,random,route,77,10,74
334,route,random,route,70,7,69
335,route,random,route,100,14,89
336,route,random,route,83,15,84
337,route,random,route,94,-1,74
338,route,random,route,95,-4,73
339,route,random,route,78,7,89
340,route,random,route,80,12,85
341,route,random,route,85,9,79
342,route,random,route,82,11,99
343,route,random,route,67,18,90
344,route,random,route,78,-2,82
345,route,random,route,89,6,99
346,route,random,route,75,11,83
347,route,random,route,96,21,88
348,route,random,route,83,16,91
349,route,random,route,80,9,84
350,route,random,route,81,20,98
351,route,random,route,89,-7,81
352,route,random,route,77,9,86
353,route,random,route,87,17,83
354,route,random,route,89,35,78
355,route,random,route,98,25,47
356,route,random,route,102,8,89
357,route,random,route,92,-2,82
358,route,random,route,92,32,76
359,route,random,route,79,26,73
360,route,random,route,104,16,71
361,route,random,route,99,5,81
362,route,random,route,95,2,98
363,route,random,route,88,29,89
364,route,random,route,86,15,79
365,route,random,route,76,15,105
366,route,random,route,101,14,81
367,route,random,route,94,23,71
368,route,random,route,69,22,80
369,route,random,route,83,29,115
370,route,random,route,91,17,69
371,route,random,route,57,14,87
372,route,random,route,87,-6,69
373,route,random,route,70,18,75
374,route,random,route,98,3,71
375,route,random,route,91,13,92
376,route,random,route,102,-16,74
377,route,random,route,88,-12,68
378,route,random,route,94,7,89
379,route,random,route,62,6,88
380,route,random,route,90,4,92
381,route,random,route,103,13,82
382,route,random,route,98,13,97
383,route,random,route,76,-2,87
384,route,random,route,79,9,93
385,route,random,route,81,7,100
386,route,random,route,75,-3,68
387,route,random,route,104,29,89
388,route,random,route,88,28,84
389,route,random,route,83,27,81
390,route,random,route,85,22,85
391,route,random,route,91,27,91
392,route,random,route,92,-1,97
393,route,random,route,99,-3,74
394,route,random,route,85,5,100
395,route,random,route,93,-16,99
396,route,random,route,70,7,102
397,route,random,route,94,8,88
398,route,random,route,82,5,82
399,route,random,route,71,-2,82
400,route,random,route,80,-8,89
401,route,random,route,98,2,55
402,route,random,route,90,-3,71
403,route,random,route,93,22,80
404,route,random,route,74,3,106
405,route,random,route,81,5,47
406,route,random,route,92,11,71
407,route,random,route,78,8,75
408,route,random,route,58,-14,96
409,route,random,route,67,-5,93
410,route,random,route,76,24,71
411,route,random,route,92,2,95
412,route,random,route,80,16,81
413,route,random,route,77,-1,83
414,route,random,route,82,7,90
415,route,random,route,105,9,82
416,route,random,route,91,0,64
417,route,random,route,94,5,88
418,route,random,route,63,11,88
419,route,random,route,83,6,85
420,route,random,route,77,1,74
421,route,random,route,101,16,98
422,route,random,route,86,14,89
423,route,random,route,87,-6,89
424,route,random,route,92,3,71
425,route,random,route,90,5,61
426,route,random,route,98,9,94
427,route,random,route,86,15,83
428,route,random,route,92,-5,85
429,route,random,route,88,7,61
430,route,random,route,98,-18,50
431,route,random,route,94,4,90
432,route,random,route,85,17,79
433,route,random,route,104,13,61
434,route,random,route,86,6,82
435,route,random,route,73,22,98
436,route,random,route,54,11,80
437,route,random,route,83,11,65
438,route,random,route,76,4,82
439,route,random,route,96,3,84
440,route,random,route,76,14,108
441,route,random,route,90,10,90
442,route,random,route,89,12,104
443,route,random,route,100,-8,88
444,route,random,route,99,15,71
445,route,random,route,69,15,106
446,route,random,route,107,18,80
447,route,random,route,93,1,70
448,route,random,route,100,24,94
449,route,random,route,72,12,80
450,route,random,route,104,7,94
451,route,random,route,91,9,76
452,route,random,route,93,20,83
453,route,random,route,86,-1,100
454,route,random,route,85,14,99
455,route,random,route,77,24,88
456,route,random,route,86,11,88
457,route,random,route,71,12,98
458,route,random,route,85,9,95
459,route,random,route,94,12,65
460,route,random,route,89,5,79
461,route,random,route,82,10,99
462,route,random,route,79,15,94
463,route,random,route,102,6,86
464,route,random,route,103,29,70
465,route,random,route,72,6,74
466,route,random,route,85,4,76
467,route,random,route,88,-2,63
468,route,random,route,94,6,75
469,route,random,route,87,24,88
470,route,random,route,93,16,71
471,route,random,route,68,-4,85
472,route,random,route,100,16,76
473,route,random,route,99,14,56
474,route,random,route,77,10,92
475,route,random,route,88,18,73
476,route,random,route,87,7,83
477,route,random,route,94,28,71
478,route,random,route,89,2,87
479,route,random,route,92,-2,94
480,route,random,route,85,9,84
481,route,random,route,99,8,86
482,route,random,route,72,3,82
483,route,random,route,53,14,90
484,route,random,route,91,23,83
485,route,random,route,86,11,74
486,route,random,route,88,-10,73
487,route,random,route,100,-2,89
488,route,random,route,84,11,90
489,route,random,route,86,17,88
490,route,random,route,83,3,81
491,route,random,route,91,14,56
492,route,random,route,96,25,83
493,route,random,route,111,6,64
494,route,random,route,72,0,89
495,route,random,route,93,25,90
496,route,random,route,82,18,81
497,route,random,route,75,0,81
498,route,random,route,84,11,103
499,route,random,route,91,6,102
