game_num,strategy1,strategy2,strategy3,points1,points2,points3
167,tickets,tickets,random,58,-14,30
168,tickets,tickets,random,-53,11,21
169,tickets,tickets,random,7,-17,32
170,tickets,tickets,random,-67,-68,5
171,tickets,tickets,random,-137,24,14
172,tickets,tickets,random,-26,-102,34
173,tickets,tickets,random,-29,-57,18
174,tickets,tickets,random,37,41,46
175,tickets,tickets,random,18,83,21
176,tickets,tickets,random,35,74,23
177,tickets,tickets,random,-11,26,-2
178,tickets,tickets,random,-48,-8,42
179,tickets,tickets,random,63,-41,29
180,tickets,tickets,random,10,-149,22
181,tickets,tickets,random,-99,11,43
182,tickets,tickets,random,-7,66,16
183,tickets,tickets,random,-117,17,27
184,tickets,tickets,random,-50,-50,39
185,tickets,tickets,random,61,18,16
186,tickets,tickets,random,46,10,13
187,tickets,tickets,random,77,26,8
188,tickets,tickets,random,88,-2,16
189,tickets,tickets,random,-41,67,31
190,tickets,tickets,random,-79,68,31
191,tickets,tickets,random,-19,-43,28
192,tickets,tickets,random,-10,86,32
193,tickets,tickets,random,85,41,36
194,tickets,tickets,random,-130,1,24
195,tickets,tickets,random,1,57,24
196,tickets,tickets,random,54,-90,11
197,tickets,tickets,random,46,76,8
198,tickets,tickets,random,18,33,26
199,tickets,tickets,random,44,58,8
200,tickets,tickets,random,60,2,32
201,tickets,tickets,random,-148,58,11
202,tickets,tickets,random,-66,-7,29
203,tickets,tickets,random,-8,78,7
204,tickets,tickets,random,4,81,15
205,tickets,tickets,random,-148,-19,38
206,tickets,tickets,random,-110,53,32
207,tickets,tickets,random,34,-117,13
208,tickets,tickets,random,54,47,21
209,tickets,tickets,random,57,11,23
210,tickets,tickets,random,33,53,28
211,tickets,tickets,random,-114,40,25
212,tickets,tickets,random,69,9,31
213,tickets,tickets,random,-11,79,33
214,tickets,tickets,random,75,-10,25
215,tickets,tickets,random,-3,-91,40
216,tickets,tickets,random,57,38,6
217,tickets,tickets,random,-172,33,32
218,tickets,tickets,random,67,29,14
219,tickets,tickets,random,-90,13,34
220,tickets,tickets,random,-14,55,-4
221,tickets,tickets,random,23,68,16
222,tickets,tickets,random,14,27,20
223,tickets,tickets,random,-57,-47,21
224,tickets,tickets,random,30,76,15
225,tickets,tickets,random,-108,-42,25
226,tickets,tickets,random,62,26,15
227,tickets,tickets,random,-1,4,35
228,tickets,tickets,random,46,25,26
229,tickets,tickets,random,51,53,31
230,tickets,tickets,random,-40,-38,19
231,tickets,tickets,random,35,50,23
232,tickets,tickets,random,31,41,26
233,tickets,tickets,random,36,-140,39
234,tickets,tickets,random,32,0,23
235,tickets,tickets,random,46,-107,31
236,tickets,tickets,random,-131,-11,25
237,tickets,tickets,random,-142,54,42
238,tickets,tickets,random,40,47,38
239,tickets,tickets,random,6,49,20
240,tickets,tickets,random,-36,34,33
241,tickets,tickets,random,-51,35,25
242,tickets,tickets,random,4,-78,40
243,tickets,tickets,random,62,55,24
244,tickets,tickets,random,-3,52,29
245,tickets,tickets,random,-240,79,21
246,tickets,tickets,random,11,-121,9
247,tickets,tickets,random,87,-31,18
248,tickets,tickets,random,36,-81,9
249,tickets,tickets,random,-69,-105,38
250,tickets,tickets,random,27,46,1
251,tickets,tickets,random,-42,-73,13
252,tickets,tickets,random,-45,-79,4
253,tickets,tickets,random,-62,65,22
254,tickets,tickets,random,68,55,14
255,tickets,tickets,random,-189,49,28
256,tickets,tickets,random,-121,-24,25
257,tickets,tickets,random,13,-84,26
258,tickets,tickets,random,70,38,15
259,tickets,tickets,random,-112,32,29
260,tickets,tickets,random,75,38,14
261,tickets,tickets,random,-36,-126,4
262,tickets,tickets,random,-123,62,13
263,tickets,tickets,random,-21,-60,42
264,tickets,tickets,random,10,-111,21
265,tickets,tickets,random,28,66,22
266,tickets,tickets,random,54,22,7
267,tickets,tickets,random,26,85,0
268,tickets,tickets,random,49,-4,26
269,tickets,tickets,random,-8,30,23
270,tickets,tickets,random,73,-166,20
271,tickets,tickets,random,57,34,14
272,tickets,tickets,random,-61,30,8
273,tickets,tickets,random,4,67,18
274,tickets,tickets,random,20,-87,44
275,tickets,tickets,random,-44,-29,16
276,tickets,tickets,random,-33,-108,4
277,tickets,tickets,random,-167,71,37
278,tickets,tickets,random,-53,0,51
279,tickets,tickets,random,-79,27,16
280,tickets,tickets,random,-65,-39,12
281,tickets,tickets,random,24,8,10
282,tickets,tickets,random,89,36,41
283,tickets,tickets,random,69,-12,13
284,tickets,tickets,random,31,-1,41
285,tickets,tickets,random,25,-145,22
286,tickets,tickets,random,39,11,7
287,tickets,tickets,random,57,70,11
288,tickets,tickets,random,-7,-44,22
289,tickets,tickets,random,-23,-4,26
290,tickets,tickets,random,17,31,30
291,tickets,tickets,random,-204,61,12
292,tickets,tickets,random,-70,55,28
293,tickets,tickets,random,13,9,5
294,tickets,tickets,random,-90,55,27
295,tickets,tickets,random,3,-89,23
296,tickets,tickets,random,-22,65,25
297,tickets,tickets,random,47,53,34
298,tickets,tickets,random,40,-132,40
299,tickets,tickets,random,-27,-28,44
300,tickets,tickets,random,41,47,25
301,tickets,tickets,random,1,30,37
302,tickets,tickets,random,77,-41,29
303,tickets,tickets,random,92,18,13
304,tickets,tickets,random,25,-34,41
305,tickets,tickets,random,-100,62,23
306,tickets,tickets,random,17,-9,26
307,tickets,tickets,random,5,84,29
308,tickets,tickets,random,-82,43,24
309,tickets,tickets,random,-20,41,28
310,tickets,tickets,random,-124,36,36
311,tickets,tickets,random,-93,27,15
312,tickets,tickets,random,3,63,14
313,tickets,tickets,random,-190,33,17
314,tickets,tickets,random,50,20,18
315,tickets,tickets,random,-91,40,15
316,tickets,tickets,random,-19,-121,23
317,tickets,tickets,random,-43,29,31
318,tickets,tickets,random,60,-191,4
319,tickets,tickets,random,-2,-101,25
320,tickets,tickets,random,63,-215,41
321,tickets,tickets,random,-46,57,28
322,tickets,tickets,random,63,23,22
323,tickets,tickets,random,-152,26,26
324,tickets,tickets,random,54,-8,31
325,tickets,tickets,random,-66,92,3
326,tickets,tickets,random,41,-9,23
327,tickets,tickets,random,-216,61,14
328,tickets,tickets,random,74,-28,34
329,tickets,tickets,random,-71,-41,47
330,tickets,tickets,random,93,23,-12
331,tickets,tickets,random,-49,34,38
332,tickets,tickets,random,10,-151,44
333,tickets,tickets,random,-5,-52,25
334,tickets,tickets,random,18,2,15
335,tickets,tickets,random,75,38,39
336,tickets,tickets,random,-27,-51,27
337,tickets,tickets,random,-247,70,43
338,tickets,tickets,random,10,41,34
339,tickets,tickets,random,25,-7,6
340,tickets,tickets,random,-54,29,34
341,tickets,tickets,random,-35,50,11
342,tickets,tickets,random,31,20,25
343,tickets,tickets,random,-69,23,43
344,tickets,tickets,random,-20,26,21
345,tickets,tickets,random,34,53,10
346,tickets,tickets,random,-69,-74,41
347,tickets,tickets,random,-61,71,25
348,tickets,tickets,random,-46,-49,43
349,tickets,tickets,random,39,75,13
350,tickets,tickets,random,56,43,34
351,tickets,tickets,random,-95,-27,34
352,tickets,tickets,random,-45,35,23
353,tickets,tickets,random,27,-87,42
354,tickets,tickets,random,-92,-21,46
355,tickets,tickets,random,-44,-54,31
356,tickets,tickets,random,-54,14,32
357,tickets,tickets,random,79,59,5
358,tickets,tickets,random,38,22,19
359,tickets,tickets,random,69,-52,34
360,tickets,tickets,random,-71,134,26
361,tickets,tickets,random,-96,37,15
362,tickets,tickets,random,-65,-44,24
363,tickets,tickets,random,67,43,10
