game_num,strategy1,strategy2,strategy3,points1,points2,points3
170,tickets,tickets,route,33,60,74
171,tickets,tickets,route,0,14,103
172,tickets,tickets,route,38,69,71
173,tickets,tickets,route,114,14,75
174,tickets,tickets,route,49,-180,94
175,tickets,tickets,route,-12,86,71
176,tickets,tickets,route,-14,-77,76
177,tickets,tickets,route,18,66,75
178,tickets,tickets,route,29,-12,105
179,tickets,tickets,route,41,-73,96
180,tickets,tickets,route,26,1,78
181,tickets,tickets,route,56,44,96
182,tickets,tickets,route,51,-146,72
183,tickets,tickets,route,80,66,68
184,tickets,tickets,route,4,20,75
185,tickets,tickets,route,46,55,84
186,tickets,tickets,route,-90,64,82
187,tickets,tickets,route,52,-68,82
188,tickets,tickets,route,44,82,96
189,tickets,tickets,route,-66,36,83
190,tickets,tickets,route,12,64,98
191,tickets,tickets,route,37,31,81
192,tickets,tickets,route,73,-2,82
193,tickets,tickets,route,79,26,77
194,tickets,tickets,route,-108,29,75
195,tickets,tickets,route,50,-41,96
196,tickets,tickets,route,36,88,85
197,tickets,tickets,route,91,60,75
198,tickets,tickets,route,58,63,85
199,tickets,tickets,route,77,-44,92
200,tickets,tickets,route,58,80,79
201,tickets,tickets,route,53,44,96
202,tickets,tickets,route,88,-81,87
203,tickets,tickets,route,33,39,88
204,tickets,tickets,route,22,69,98
205,tickets,tickets,route,-136,57,85
206,tickets,tickets,route,33,34,76
207,tickets,tickets,route,-92,44,95
208,tickets,tickets,route,68,48,79
209,tickets,tickets,route,27,72,93
210,tickets,tickets,route,32,73,92
211,tickets,tickets,route,41,28,75
212,tickets,tickets,route,63,-58,82
213,tickets,tickets,route,47,85,82
214,tickets,tickets,route,34,37,79
215,tickets,tickets,route,11,20,92
216,tickets,tickets,route,29,-142,78
217,tickets,tickets,route,37,70,73
218,tickets,tickets,route,-140,83,85
219,tickets,tickets,route,45,-17,87
220,tickets,tickets,route,13,40,77
221,tickets,tickets,route,12,59,83
222,tickets,tickets,route,33,42,98
223,tickets,tickets,route,65,24,89
224,tickets,tickets,route,38,5,94
225,tickets,tickets,route,68,19,72
226,tickets,tickets,route,-119,56,85
227,tickets,tickets,route,50,-31,72
228,tickets,tickets,route,-5,57,82
229,tickets,tickets,route,73,0,71
230,tickets,tickets,route,39,73,96
231,tickets,tickets,route,36,-61,87
232,tickets,tickets,route,45,37,75
233,tickets,tickets,route,32,4,71
234,tickets,tickets,route,-89,53,87
235,tickets,tickets,route,-93,38,79
236,tickets,tickets,route,29,76,92
237,tickets,tickets,route,47,44,81
238,tickets,tickets,route,44,-37,92
239,tickets,tickets,route,62,35,90
