game_num,strategy1,strategy2,strategy3,points1,points2,points3
171,tickets,route,tickets,52,94,84
172,tickets,route,tickets,-11,76,25
173,tickets,route,tickets,-78,92,31
174,tickets,route,tickets,-22,105,70
175,tickets,route,tickets,-80,92,56
176,tickets,route,tickets,-36,76,-25
177,tickets,route,tickets,-27,94,46
178,tickets,route,tickets,29,63,23
179,tickets,route,tickets,-15,91,41
180,tickets,route,tickets,19,96,34
181,tickets,route,tickets,22,73,48
182,tickets,route,tickets,30,101,-24
183,tickets,route,tickets,-259,68,77
184,tickets,route,tickets,61,86,6
185,tickets,route,tickets,-1,79,-118
186,tickets,route,tickets,-72,89,29
187,tickets,route,tickets,28,74,88
188,tickets,route,tickets,72,72,38
189,tickets,route,tickets,44,83,20
190,tickets,route,tickets,30,74,52
191,tickets,route,tickets,-25,89,37
192,tickets,route,tickets,95,81,2
193,tickets,route,tickets,10,93,2
194,tickets,route,tickets,17,74,-84
195,tickets,route,tickets,3,87,68
196,tickets,route,tickets,62,73,31
197,tickets,route,tickets,21,87,70
198,tickets,route,tickets,66,85,-6
199,tickets,route,tickets,-8,105,74
200,tickets,route,tickets,57,94,50
201,tickets,route,tickets,9,79,-16
202,tickets,route,tickets,3,92,42
203,tickets,route,tickets,74,85,53
204,tickets,route,tickets,19,96,76
205,tickets,route,tickets,57,89,20
206,tickets,route,tickets,-79,77,44
207,tickets,route,tickets,59,89,62
208,tickets,route,tickets,88,78,46
209,tickets,route,tickets,17,105,49
210,tickets,route,tickets,10,93,24
211,tickets,route,tickets,21,92,-6
212,tickets,route,tickets,50,72,22
213,tickets,route,tickets,-20,71,1
214,tickets,route,tickets,75,94,-54
215,tickets,route,tickets,-39,83,-67
216,tickets,route,tickets,68,101,0
217,tickets,route,tickets,45,94,35
218,tickets,route,tickets,39,93,-112
219,tickets,route,tickets,36,82,-148
220,tickets,route,tickets,-3,88,-20
221,tickets,route,tickets,51,71,-8
222,tickets,route,tickets,41,85,16
223,tickets,route,tickets,-139,97,33
224,tickets,route,tickets,62,94,34
225,tickets,route,tickets,40,77,-34
226,tickets,route,tickets,90,88,35
227,tickets,route,tickets,-94,75,17
228,tickets,route,tickets,52,84,76
229,tickets,route,tickets,-39,83,-19
230,tickets,route,tickets,9,95,59
231,tickets,route,tickets,56,88,45
232,tickets,route,tickets,-85,99,-48
233,tickets,route,tickets,-3,90,27
234,tickets,route,tickets,-29,88,66
235,tickets,route,tickets,25,81,16
236,tickets,route,tickets,55,92,-34
237,tickets,route,tickets,66,86,29
238,tickets,route,tickets,1,78,62
239,tickets,route,tickets,-11,100,72
240,tickets,route,tickets,-41,68,35
241,tickets,route,tickets,88,95,40
242,tickets,route,tickets,9,86,-102
243,tickets,route,tickets,-78,86,10
244,tickets,route,tickets,72,87,-148
245,tickets,route,tickets,83,96,23
246,tickets,route,tickets,39,81,77
247,tickets,route,tickets,33,101,13
248,tickets,route,tickets,-10,84,-1
249,tickets,route,tickets,37,89,-14
250,tickets,route,tickets,0,88,-107
251,tickets,route,tickets,29,87,46
252,tickets,route,tickets,79,105,29
253,tickets,route,tickets,-94,92,57
254,tickets,route,tickets,59,64,39
255,tickets,route,tickets,41,102,-130
256,tickets,route,tickets,-60,88,24
257,tickets,route,tickets,-92,85,52
258,tickets,route,tickets,34,72,42
259,tickets,route,tickets,85,82,69
260,tickets,route,tickets,-45,83,-29
261,tickets,route,tickets,73,86,41
262,tickets,route,tickets,60,88,-16
263,tickets,route,tickets,56,99,18
264,tickets,route,tickets,-47,66,27
265,tickets,route,tickets,54,86,71
266,tickets,route,tickets,49,87,14
267,tickets,route,tickets,44,81,49
268,tickets,route,tickets,-217,92,26
269,tickets,route,tickets,-49,92,50
270,tickets,route,tickets,50,77,36
271,tickets,route,tickets,56,92,33
272,tickets,route,tickets,34,77,44
273,tickets,route,tickets,74,83,19
274,tickets,route,tickets,63,84,26
275,tickets,route,tickets,41,85,-64
276,tickets,route,tickets,47,96,35
277,tickets,route,tickets,76,81,47
278,tickets,route,tickets,53,79,24
279,tickets,route,tickets,63,92,-8
280,tickets,route,tickets,43,69,-142
281,tickets,route,tickets,-6,85,61
282,tickets,route,tickets,7,94,47
283,tickets,route,tickets,31,77,-46
284,tickets,route,tickets,41,83,60
285,tickets,route,tickets,83,78,32
286,tickets,route,tickets,-93,80,12
287,tickets,route,tickets,59,85,50
288,tickets,route,tickets,57,92,55
289,tickets,route,tickets,-62,70,18
290,tickets,route,tickets,-12,72,63
291,tickets,route,tickets,65,85,-90
292,tickets,route,tickets,50,72,-115
293,tickets,route,tickets,-42,90,-80
294,tickets,route,tickets,55,94,72
295,tickets,route,tickets,64,90,-236
296,tickets,route,tickets,43,85,46
297,tickets,route,tickets,77,94,74
298,tickets,route,tickets,62,75,83
299,tickets,route,tickets,-124,105,60
300,tickets,route,tickets,18,83,52
301,tickets,route,tickets,-112,85,39
302,tickets,route,tickets,-5,74,22
303,tickets,route,tickets,-104,81,15
304,tickets,route,tickets,28,96,11
305,tickets,route,tickets,-18,94,68
306,tickets,route,tickets,29,85,-6
307,tickets,route,tickets,23,88,64
308,tickets,route,tickets,0,82,55
309,tickets,route,tickets,5,89,14
310,tickets,route,tickets,86,88,-194
311,tickets,route,tickets,69,82,44
312,tickets,route,tickets,-188,66,73
313,tickets,route,tickets,-63,71,15
314,tickets,route,tickets,78,89,-9
315,tickets,route,tickets,-15,83,42
316,tickets,route,tickets,33,91,-22
317,tickets,route,tickets,56,74,39
318,tickets,route,tickets,-112,88,39
319,tickets,route,tickets,14,86,-113
320,tickets,route,tickets,83,90,37
321,tickets,route,tickets,-16,86,1
322,tickets,route,tickets,26,92,-26
323,tickets,route,tickets,72,85,67
324,tickets,route,tickets,76,74,26
325,tickets,route,tickets,49,76,71
326,tickets,route,tickets,8,105,36
327,tickets,route,tickets,39,80,61
328,tickets,route,tickets,32,80,67
329,tickets,route,tickets,-67,91,-24
330,tickets,route,tickets,67,78,51
331,tickets,route,tickets,54,74,-59
332,tickets,route,tickets,-74,97,-13
333,tickets,route,tickets,36,96,68
334,tickets,route,tickets,26,87,-26
335,tickets,route,tickets,58,81,59
336,tickets,route,tickets,82,75,61
337,tickets,route,tickets,40,83,22
338,tickets,route,tickets,53,100,-73
339,tickets,route,tickets,40,85,-33
340,tickets,route,tickets,16,91,-22
341,tickets,route,tickets,16,85,-69
342,tickets,route,tickets,-62,105,33
343,tickets,route,tickets,54,88,37
344,tickets,route,tickets,45,68,-100
345,tickets,route,tickets,-132,96,31
346,tickets,route,tickets,-6,80,30
347,tickets,route,tickets,61,94,40
348,tickets,route,tickets,37,80,58
349,tickets,route,tickets,66,76,75
350,tickets,route,tickets,59,72,-112
351,tickets,route,tickets,-95,92,5
352,tickets,route,tickets,-114,75,19
353,tickets,route,tickets,65,81,34
354,tickets,route,tickets,59,89,17
355,tickets,route,tickets,9,71,-127
356,tickets,route,tickets,-145,85,50
357,tickets,route,tickets,-22,80,-78
358,tickets,route,tickets,53,83,-39
359,tickets,route,tickets,33,85,-8
360,tickets,route,tickets,67,77,-4
361,tickets,route,tickets,83,75,44
362,tickets,route,tickets,19,92,-24
363,tickets,route,tickets,-37,81,-8
364,tickets,route,tickets,62,92,-75
365,tickets,route,tickets,-152,81,52
366,tickets,route,tickets,63,84,44
367,tickets,route,tickets,-5,76,69
368,tickets,route,tickets,56,86,60
369,tickets,route,tickets,-17,80,-34
370,tickets,route,tickets,19,83,-130
371,tickets,route,tickets,79,71,-15
372,tickets,route,tickets,-5,94,-98
373,tickets,route,tickets,90,89,62
374,tickets,route,tickets,30,84,-96
375,tickets,route,tickets,64,78,-113
376,tickets,route,tickets,74,79,60
377,tickets,route,tickets,49,75,30
378,tickets,route,tickets,9,94,-38
379,tickets,route,tickets,36,90,-90
380,tickets,route,tickets,39,81,78
381,tickets,route,tickets,55,74,51
382,tickets,route,tickets,44,79,88
383,tickets,route,tickets,2,85,-14
384,tickets,route,tickets,45,88,62
385,tickets,route,tickets,-83,93,-13
386,tickets,route,tickets,36,92,12
387,tickets,route,tickets,55,88,39
388,tickets,route,tickets,18,98,27
389,tickets,route,tickets,25,77,1
390,tickets,route,tickets,2,96,59
391,tickets,route,tickets,-3,68,55
392,tickets,route,tickets,65,89,-169
393,tickets,route,tickets,17,97,-19
394,tickets,route,tickets,44,95,22
395,tickets,route,tickets,66,88,-23
396,tickets,route,tickets,60,84,35
397,tickets,route,tickets,40,77,-122
398,tickets,route,tickets,-21,77,33
399,tickets,route,tickets,70,87,12
400,tickets,route,tickets,35,105,-4
401,tickets,route,tickets,18,80,-78
402,tickets,route,tickets,51,94,64
403,tickets,route,tickets,-25,75,57
404,tickets,route,tickets,-20,79,45
405,tickets,route,tickets,-19,92,-63
406,tickets,route,tickets,-46,69,6
407,tickets,route,tickets,-130,66,28
408,tickets,route,tickets,-23,79,-1
409,tickets,route,tickets,76,83,68
410,tickets,route,tickets,46,85,51
411,tickets,route,tickets,-6,81,47
412,tickets,route,tickets,-25,77,45
413,tickets,route,tickets,20,76,13
414,tickets,route,tickets,47,74,-79
415,tickets,route,tickets,77,94,59
416,tickets,route,tickets,-1,94,-68
417,tickets,route,tickets,99,66,47
418,tickets,route,tickets,84,85,-12
419,tickets,route,tickets,49,102,24
420,tickets,route,tickets,-85,71,51
421,tickets,route,tickets,5,88,36
422,tickets,route,tickets,44,84,37
423,tickets,route,tickets,91,105,25
424,tickets,route,tickets,52,94,68
425,tickets,route,tickets,40,84,45
426,tickets,route,tickets,57,79,29
427,tickets,route,tickets,36,87,109
428,tickets,route,tickets,55,94,64
429,tickets,route,tickets,7,90,-81
430,tickets,route,tickets,54,92,31
431,tickets,route,tickets,-49,78,52
432,tickets,route,tickets,-110,88,60
433,tickets,route,tickets,31,77,-125
434,tickets,route,tickets,29,75,47
435,tickets,route,tickets,51,86,1
436,tickets,route,tickets,70,89,49
437,tickets,route,tickets,-156,94,-6
438,tickets,route,tickets,33,90,69
439,tickets,route,tickets,44,83,39
440,tickets,route,tickets,-52,83,20
441,tickets,route,tickets,28,72,57
442,tickets,route,tickets,21,86,33
443,tickets,route,tickets,93,92,20
444,tickets,route,tickets,52,63,-39
445,tickets,route,tickets,52,85,45
446,tickets,route,tickets,-1,92,34
447,tickets,route,tickets,54,67,0
448,tickets,route,tickets,78,108,-9
449,tickets,route,tickets,58,85,69
450,tickets,route,tickets,-24,87,40
451,tickets,route,tickets,42,89,81
