game_num,strategy1,strategy2,points1,points2
227,mixed,tickets,86,73
228,mixed,tickets,74,52
229,mixed,tickets,82,62
230,mixed,tickets,76,64
231,mixed,tickets,78,76
232,mixed,tickets,98,94
233,mixed,tickets,73,30
234,mixed,tickets,91,81
235,mixed,tickets,66,70
236,mixed,tickets,88,20
237,mixed,tickets,84,34
238,mixed,tickets,96,32
239,mixed,tickets,73,58
240,mixed,tickets,87,68
241,mixed,tickets,103,75
242,mixed,tickets,86,75
243,mixed,tickets,81,13
244,mixed,tickets,89,55
245,mixed,tickets,90,53
246,mixed,tickets,96,26
247,mixed,tickets,94,47
248,mixed,tickets,84,46
249,mixed,tickets,93,88
250,mixed,tickets,78,71
251,mixed,tickets,93,57
252,mixed,tickets,83,77
253,mixed,tickets,97,67
254,mixed,tickets,79,74
255,mixed,tickets,99,112
256,mixed,tickets,92,16
257,mixed,tickets,83,39
258,mixed,tickets,88,56
259,mixed,tickets,92,84
260,mixed,tickets,84,49
261,mixed,tickets,72,63
262,mixed,tickets,96,81
263,mixed,tickets,92,48
264,mixed,tickets,73,51
265,mixed,tickets,86,83
266,mixed,tickets,77,73
267,mixed,tickets,87,39
268,mixed,tickets,88,85
269,mixed,tickets,88,69
270,mixed,tickets,83,75
271,mixed,tickets,81,25
272,mixed,tickets,92,58
273,mixed,tickets,80,49
274,mixed,tickets,68,55
275,mixed,tickets,75,37
276,mixed,tickets,88,73
277,mixed,tickets,72,59
278,mixed,tickets,76,80
279,mixed,tickets,88,25
280,mixed,tickets,89,89
281,mixed,tickets,83,66
282,mixed,tickets,97,51
283,mixed,tickets,94,61
284,mixed,tickets,75,86
285,mixed,tickets,68,72
286,mixed,tickets,79,67
287,mixed,tickets,95,56
288,mixed,tickets,95,65
289,mixed,tickets,71,31
290,mixed,tickets,105,56
291,mixed,tickets,78,115
292,mixed,tickets,77,51
293,mixed,tickets,76,51
294,mixed,tickets,92,83
295,mixed,tickets,86,60
296,mixed,tickets,81,66
297,mixed,tickets,94,74
298,mixed,tickets,75,33
299,mixed,tickets,80,69
300,mixed,tickets,88,62
301,mixed,tickets,87,80
302,mixed,tickets,84,36
303,mixed,tickets,97,33
304,mixed,tickets,83,33
305,mixed,tickets,87,98
306,mixed,tickets,96,75
307,mixed,tickets,83,60
308,mixed,tickets,96,49
