p1:Toronto,Duluth-Houston,El Paso-Helena,Seattle-El Paso,Los Angeles-Winnipeg,Calgary-Winnipeg,Sault St Marie-Salt Lake City,Portland-
p2:Houston,New Orleans-Houston,Dallas-Chicago,Pittsburgh-Chicago,Duluth-Dallas,Little Rock-Pittsburgh,New York City-Pittsburgh,Washington-Pittsburgh,Raleigh-Washington,New York City-Washington,Raleigh-Nashville,Saint Louis-Nashville,Atlanta-Nashville,Little Rock-Nashville,Raleigh-Little Rock,Saint Louis-Little Rock,Oklahoma City-Kansas City,Saint Louis-Denver,Salt Lake City-Denver,Omaha-Raleigh,Atlanta-
p1:Toronto,Duluth-Houston,El Paso-Helena,Duluth-Miami,New Orleans-El Paso,Los Angeles-Winnipeg,Calgary-Winnipeg,Sault St Marie-
p2:Toronto,Pittsburgh-Houston,Dallas-Nashville,Saint Louis-Omaha,Duluth-Omaha,Kansas City-Omaha,Chicago-Chicago,Pittsburgh-Chicago,Saint Louis-Chicago,Duluth-Pittsburgh,New York City-Pittsburgh,Saint Louis-Santa Fe,Denver-Dallas,Oklahoma City-Kansas City,Saint Louis-Kansas City,Oklahoma City-Helena,Seattle-Duluth,Sault St Marie-
p1:Toronto,Duluth-Houston,El Paso-Helena,Duluth-El Paso,Los Angeles-Winnipeg,Calgary-Winnipeg,Sault St Marie-Salt Lake City,Portland-
p2:Toronto,Pittsburgh-Chicago,Saint Louis-Helena,Calgary-Helena,Salt Lake City-Pittsburgh,New York City-Pittsburgh,Raleigh-New York City,Washington-New York City,Montreal-Nashville,Saint Louis-Nashville,Atlanta-Little Rock,Saint Louis-Denver,Salt Lake City-Washington,Raleigh-New Orleans,Atlanta-Raleigh,Atlanta-Los Angeles,San Francisco-Calgary,Seattle-
p1:Toronto,Duluth-Houston,El Paso-Miami,New Orleans-El Paso,Los Angeles-Winnipeg,Calgary-Winnipeg,Sault St Marie-Salt Lake City,Portland-
p2:Salt Lake City,San Francisco-Salt Lake City,Helena-Dallas,Houston-Pittsburgh,New York City-Pittsburgh,Raleigh-New York City,Boston-New York City,Washington-Nashville,Atlanta-Washington,Raleigh-Charleston,Raleigh-Helena,Calgary-Vancouver,Calgary-Vancouver,Seattle-Raleigh,Atlanta-Los Angeles,San Francisco-Calgary,Seattle-Portland,Seattle-Atlanta,Miami-
p1:Seattle,Helena-El Paso,Los Angeles-Miami,New Orleans-Helena,Duluth-Winnipeg,Calgary-Winnipeg,Sault St Marie-Salt Lake City,Portland-
p2:Toronto,Montreal-Toronto,Sault St Marie-Houston,New Orleans-Dallas,Little Rock-Chicago,Saint Louis-Chicago,Pittsburgh-Pittsburgh,New York City-Pittsburgh,Raleigh-New York City,Montreal-Nashville,Saint Louis-Nashville,Atlanta-Little Rock,Saint Louis-Little Rock,Oklahoma City-Kansas City,Oklahoma City-Duluth,Sault St Marie-Salt Lake City,San Francisco-Los Angeles,San Francisco-Charleston,Raleigh-Atlanta,Raleigh-
p1:Toronto,Duluth-Houston,El Paso-Seattle,Helena-Miami,New Orleans-El Paso,Los Angeles-Winnipeg,Calgary-Winnipeg,Sault St Marie-
p2:Dallas,Little Rock-Denver,Santa Fe-Denver,Salt Lake City-Vancouver,Calgary-Vancouver,Seattle-Calgary,Seattle-San Francisco,Los Angeles-Phoenix,Los Angeles-Pittsburgh,Toronto-Pittsburgh,Raleigh-Pittsburgh,Chicago-Nashville,Saint Louis-Nashville,Atlanta-El Paso,Santa Fe-Atlanta,Raleigh-Little Rock,Saint Louis-Little Rock,Oklahoma City-Oklahoma City,Santa Fe-Houston,New Orleans-Portland,Seattle-
p1:Toronto,Duluth-Houston,El Paso-Helena,Duluth-El Paso,Los Angeles-Winnipeg,Calgary-Winnipeg,Sault St Marie-Salt Lake City,Portland-
p2:Toronto,Pittsburgh-Salt Lake City,Helena-New Orleans,Houston-Dallas,Houston-Dallas,Oklahoma City-Dallas,Little Rock-Pittsburgh,Washington-Pittsburgh,Raleigh-Pittsburgh,Chicago-Nashville,Saint Louis-Nashville,Atlanta-Nashville,Little Rock-Nashville,Raleigh-Little Rock,Saint Louis-Little Rock,Oklahoma City-Atlanta,Raleigh-Saint Louis,Chicago-Duluth,Winnipeg-Los Angeles,San Francisco-Seattle,Portland-
p1:Toronto,Duluth-Houston,El Paso-Helena,Duluth-Helena,Seattle-El Paso,Los Angeles-Winnipeg,Calgary-Winnipeg,Sault St Marie-
p2:Chicago,Saint Louis-Denver,Santa Fe-Denver,Salt Lake City-Dallas,Houston-Dallas,Oklahoma City-San Francisco,Portland-San Francisco,Los Angeles-Phoenix,El Paso-Phoenix,Santa Fe-Phoenix,Los Angeles-Pittsburgh,New York City-New York City,Boston-Nashville,Atlanta-El Paso,Oklahoma City-Omaha,Duluth-Omaha,Kansas City-Little Rock,Saint Louis-Kansas City,Oklahoma City-Portland,Seattle-
p1:Houston,El Paso-Helena,Duluth-Helena,Seattle-El Paso,Los Angeles-Winnipeg,Calgary-Winnipeg,Sault St Marie-Salt Lake City,Portland-
p2:Chicago,Saint Louis-Denver,Santa Fe-Denver,Omaha-Dallas,Houston-Dallas,Oklahoma City-Winnipeg,Helena-Winnipeg,Duluth-San Francisco,Portland-San Francisco,Los Angeles-Pittsburgh,Toronto-Pittsburgh,New York City-Pittsburgh,Raleigh-Nashville,Atlanta-Omaha,Duluth-Omaha,Kansas City-Little Rock,Saint Louis-Kansas City,Oklahoma City-Raleigh,Washington-Portland,Seattle-
p1:Toronto,Duluth-Houston,El Paso-Helena,Duluth-El Paso,Los Angeles-Winnipeg,Calgary-Winnipeg,Sault St Marie-Salt Lake City,Portland-
p2:Phoenix,Los Angeles-Chicago,Saint Louis-Santa Fe,Denver-Little Rock,Saint Louis-Kansas City,Saint Louis-Kansas City,Oklahoma City-Kansas City,Denver-Denver,Salt Lake City-Denver,Oklahoma City-Helena,Seattle-Vancouver,Calgary-Vancouver,Seattle-San Francisco,Salt Lake City-Calgary,Seattle-Seattle,Portland-
p1:Toronto,Duluth-Seattle,Helena-Helena,Duluth-Miami,New Orleans-El Paso,Los Angeles-Winnipeg,Calgary-Winnipeg,Sault St Marie-
p2:Chicago,Duluth-Denver,Santa Fe-Dallas,Houston-Dallas,Oklahoma City-Vancouver,Seattle-Calgary,Helena-San Francisco,Los Angeles-Phoenix,El Paso-Phoenix,Santa Fe-Phoenix,Los Angeles-Pittsburgh,New York City-Nashville,Atlanta-Nashville,Little Rock-El Paso,Oklahoma City-Toronto,Montreal-Omaha,Duluth-Omaha,Kansas City-Kansas City,Oklahoma City-Portland,Seattle-
p1:Toronto,Duluth-Houston,El Paso-Helena,Duluth-Helena,Seattle-El Paso,Los Angeles-Winnipeg,Calgary-Winnipeg,Sault St Marie-
p2:Nashville,Saint Louis-Omaha,Duluth-Omaha,Chicago-Chicago,Pittsburgh-Chicago,Duluth-Pittsburgh,Saint Louis-Dallas,Oklahoma City-Dallas,Little Rock-Little Rock,Saint Louis-Little Rock,Oklahoma City-Kansas City,Saint Louis-Kansas City,Denver-Helena,Calgary-Helena,Salt Lake City-Duluth,Sault St Marie-Vancouver,Seattle-Seattle,Portland-
p1:Toronto,Duluth-Houston,El Paso-Miami,New Orleans-El Paso,Los Angeles-Winnipeg,Calgary-Winnipeg,Sault St Marie-Salt Lake City,Portland-
p2:Salt Lake City,Helena-Salt Lake City,Denver-Salt Lake City,San Francisco-Chicago,Pittsburgh-Pittsburgh,New York City-Pittsburgh,Raleigh-New York City,Boston-New York City,Washington-Nashville,Atlanta-Washington,Raleigh-Helena,Seattle-Vancouver,Calgary-Vancouver,Seattle-Raleigh,Charleston-Raleigh,Atlanta-Calgary,Seattle-Seattle,Portland-
