game_num,strategy1,strategy2,points1,points2
265,mixed,random,90,53
266,mixed,random,81,33
267,mixed,random,78,34
268,mixed,random,92,44
269,mixed,random,87,30
270,mixed,random,75,55
271,mixed,random,84,41
272,mixed,random,88,38
273,mixed,random,90,28
274,mixed,random,91,35
275,mixed,random,81,33
276,mixed,random,87,52
277,mixed,random,115,29
278,mixed,random,104,27
279,mixed,random,78,23
280,mixed,random,70,49
281,mixed,random,78,32
282,mixed,random,104,34
283,mixed,random,78,45
284,mixed,random,88,44
285,mixed,random,106,41
286,mixed,random,99,31
287,mixed,random,99,46
288,mixed,random,88,55
289,mixed,random,74,31
290,mixed,random,79,34
291,mixed,random,92,32
292,mixed,random,104,22
293,mixed,random,94,21
294,mixed,random,76,48
295,mixed,random,96,41
296,mixed,random,103,21
297,mixed,random,115,44
298,mixed,random,106,28
299,mixed,random,89,36
300,mixed,random,92,44
301,mixed,random,82,19
302,mixed,random,104,53
303,mixed,random,111,19
304,mixed,random,92,43
305,mixed,random,73,59
306,mixed,random,85,44
307,mixed,random,88,60
308,mixed,random,98,11
309,mixed,random,93,26
310,mixed,random,95,32
311,mixed,random,98,49
312,mixed,random,104,39
313,mixed,random,87,41
314,mixed,random,88,44
315,mixed,random,85,53
316,mixed,random,96,40
317,mixed,random,81,45
318,mixed,random,101,27
319,mixed,random,105,35
320,mixed,random,71,52
321,mixed,random,76,53
322,mixed,random,94,3
323,mixed,random,65,41
324,mixed,random,99,32
325,mixed,random,94,47
326,mixed,random,81,49
327,mixed,random,92,46
328,mixed,random,106,13
329,mixed,random,96,28
330,mixed,random,85,31
331,mixed,random,85,41
332,mixed,random,81,45
333,mixed,random,87,36
334,mixed,random,90,43
335,mixed,random,96,46
336,mixed,random,85,22
337,mixed,random,95,47
338,mixed,random,98,45
339,mixed,random,104,34
340,mixed,random,93,23
341,mixed,random,90,16
342,mixed,random,105,51
343,mixed,random,75,42
344,mixed,random,88,47
345,mixed,random,103,25
346,mixed,random,98,34
347,mixed,random,81,21
348,mixed,random,86,41
349,mixed,random,80,28
350,mixed,random,77,33
351,mixed,random,97,22
352,mixed,random,85,22
353,mixed,random,85,49
354,mixed,random,88,27
355,mixed,random,92,51
356,mixed,random,100,50
357,mixed,random,88,34
358,mixed,random,80,41
359,mixed,random,89,46
360,mixed,random,66,41
361,mixed,random,86,33
362,mixed,random,115,26
363,mixed,random,103,37
364,mixed,random,107,38
365,mixed,random,74,46
366,mixed,random,98,19
367,mixed,random,72,35
368,mixed,random,88,53
369,mixed,random,72,28
370,mixed,random,85,52
371,mixed,random,98,27
372,mixed,random,83,50
373,mixed,random,94,55
374,mixed,random,100,45
375,mixed,random,80,49
376,mixed,random,92,63
377,mixed,random,96,43
378,mixed,random,105,37
379,mixed,random,85,48
380,mixed,random,104,35
381,mixed,random,108,43
382,mixed,random,83,44
383,mixed,random,87,33
384,mixed,random,65,32
385,mixed,random,94,20
386,mixed,random,94,20
387,mixed,random,88,30
388,mixed,random,67,36
389,mixed,random,88,39
390,mixed,random,101,27
391,mixed,random,98,32
392,mixed,random,88,34
393,mixed,random,100,45
394,mixed,random,88,46
395,mixed,random,85,43
396,mixed,random,83,58
397,mixed,random,93,44
398,mixed,random,73,37
399,mixed,random,76,36
400,mixed,random,115,26
401,mixed,random,94,25
402,mixed,random,115,27
403,mixed,random,91,13
404,mixed,random,68,60
405,mixed,random,93,48
406,mixed,random,91,32
407,mixed,random,76,43
408,mixed,random,115,36
409,mixed,random,105,54
410,mixed,random,100,32
411,mixed,random,92,47
412,mixed,random,83,26
413,mixed,random,75,27
414,mixed,random,104,5
415,mixed,random,76,52
416,mixed,random,77,25
417,mixed,random,105,45
418,mixed,random,84,29
419,mixed,random,84,7
420,mixed,random,82,14
421,mixed,random,89,43
422,mixed,random,89,43
423,mixed,random,103,45
424,mixed,random,94,55
425,mixed,random,80,32
426,mixed,random,80,43
427,mixed,random,84,43
428,mixed,random,100,37
429,mixed,random,95,34
430,mixed,random,105,58
431,mixed,random,87,27
432,mixed,random,109,50
433,mixed,random,88,44
434,mixed,random,75,32
435,mixed,random,78,48
436,mixed,random,111,45
437,mixed,random,92,53
438,mixed,random,96,43
439,mixed,random,94,53
440,mixed,random,93,49
441,mixed,random,101,46
442,mixed,random,76,21
443,mixed,random,106,27
444,mixed,random,84,44
445,mixed,random,95,37
446,mixed,random,95,37
447,mixed,random,100,43
448,mixed,random,93,34
449,mixed,random,78,51
450,mixed,random,94,24
451,mixed,random,105,34
452,mixed,random,87,51
453,mixed,random,72,42
454,mixed,random,106,37
455,mixed,random,88,38
456,mixed,random,94,39
457,mixed,random,92,55
458,mixed,random,104,29
459,mixed,random,92,35
460,mixed,random,88,22
461,mixed,random,77,50
462,mixed,random,76,45
463,mixed,random,73,51
464,mixed,random,103,25
465,mixed,random,85,32
466,mixed,random,85,27
467,mixed,random,95,43
468,mixed,random,95,18
469,mixed,random,90,35
470,mixed,random,88,45
471,mixed,random,105,39
472,mixed,random,89,48
473,mixed,random,104,15
474,mixed,random,88,43
475,mixed,random,100,44
476,mixed,random,83,33
477,mixed,random,78,58
478,mixed,random,85,35
479,mixed,random,72,17
480,mixed,random,97,22
481,mixed,random,95,36
482,mixed,random,67,38
483,mixed,random,86,43
484,mixed,random,105,58
485,mixed,random,105,49
486,mixed,random,81,42
487,mixed,random,93,27
488,mixed,random,67,61
489,mixed,random,81,23
490,mixed,random,88,42
491,mixed,random,72,47
492,mixed,random,86,53
493,mixed,random,81,36
494,mixed,random,102,28
495,mixed,random,79,31
496,mixed,random,103,38
497,mixed,random,115,32
498,mixed,random,93,42
499,mixed,random,90,40
